Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
10-09-22_13:57:48, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.8, linear,0.06,dp,0.88, -0.02, 0.88, -0.02, 0.88, -0.00
10-09-22_14:20:18, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.8, linear,0.12,dp,0.83, -0.17, 0.83, -0.17, 0.82, -0.16
10-09-22_14:42:50, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.8, linear,0.18,dp,0.74, -0.36, 0.76, -0.32, 0.73, -0.37
10-09-22_15:05:21, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.8, linear,0.24,dp,0.68, -0.49, 0.68, -0.49, 0.69, -0.46
10-09-22_15:27:47, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.95, linear,0.0,dp,0.91, 0.14, 0.91, 0.14, 0.91, 0.14
10-09-22_15:50:18, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.95, linear,0.06,dp,0.88, -0.01, 0.88, -0.01, 0.88, -0.00
10-09-22_16:12:38, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.95, linear,0.12,dp,0.81, -0.20, 0.82, -0.14, 0.81, -0.17
10-09-22_16:34:48, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.95, linear,0.18,dp,0.70, -0.42, 0.74, -0.31, 0.73, -0.32
10-09-22_16:57:04, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.95, linear,0.24,dp,0.69, -0.45, 0.69, -0.40, 0.68, -0.43
10-09-22_17:19:13, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.05, linear,0.0,dp,0.92, 0.13, 0.92, 0.15, 0.92, 0.14
10-09-22_17:41:16, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.05, linear,0.06,dp,0.90, 0.02, 0.90, 0.04, 0.91, 0.05
10-09-22_18:03:26, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.05, linear,0.12,dp,0.88, -0.04, 0.88, -0.04, 0.87, -0.06
10-09-22_18:25:25, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.05, linear,0.18,dp,0.80, -0.23, 0.80, -0.23, 0.80, -0.25
10-09-22_18:47:33, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.05, linear,0.24,dp,0.65, -0.45, 0.66, -0.46, 0.68, -0.48
10-09-22_19:09:53, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.1, linear,0.0,dp,0.92, 0.13, 0.92, 0.13, 0.92, 0.14
10-09-22_19:31:14, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.1, linear,0.06,dp,0.91, 0.06, 0.91, 0.06, 0.91, 0.03
10-09-22_19:45:26, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.1, linear,0.12,dp,0.87, -0.10, 0.87, -0.10, 0.87, -0.08
10-09-22_19:59:38, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.1, linear,0.18,dp,0.79, -0.27, 0.79, -0.27, 0.79, -0.26
10-09-22_20:13:37, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.1, linear,0.24,dp,0.68, -0.52, 0.70, -0.43, 0.70, -0.45
10-09-22_20:27:36, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.4, linear,0.0,dp,0.92, 0.15, 0.92, 0.15, 0.92, 0.14
10-09-22_20:41:38, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.4, linear,0.06,dp,0.89, -0.01, 0.89, 0.01, 0.89, 0.01
10-09-22_20:55:53, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.4, linear,0.12,dp,0.85, -0.14, 0.85, -0.14, 0.83, -0.15
10-09-22_21:10:03, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.4, linear,0.18,dp,0.73, -0.38, 0.73, -0.38, 0.73, -0.37
10-09-22_21:24:16, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.4, linear,0.24,dp,0.73, -0.39, 0.73, -0.39, 0.67, -0.49
10-09-22_21:38:38, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.8, linear,0.0,dp,0.91, 0.15, 0.91, 0.15, 0.91, 0.14
10-09-22_21:52:38, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.8, linear,0.06,dp,0.89, 0.00, 0.89, 0.00, 0.88, -0.00
10-09-22_22:06:49, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.8, linear,0.12,dp,0.82, -0.18, 0.82, -0.18, 0.82, -0.18
10-09-22_22:21:00, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.8, linear,0.18,dp,0.75, -0.34, 0.75, -0.34, 0.74, -0.34
10-09-22_22:35:31, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.8, linear,0.24,dp,0.63, -0.57, 0.65, -0.38, 0.67, -0.48
10-09-22_22:49:42, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.95, linear,0.0,dp,0.91, 0.15, 0.91, 0.15, 0.90, 0.14
10-09-22_23:03:52, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.95, linear,0.06,dp,0.88, -0.01, 0.88, -0.01, 0.88, -0.00
10-09-22_23:17:58, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.95, linear,0.12,dp,0.81, -0.17, 0.82, -0.13, 0.81, -0.17
10-09-22_23:32:05, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.95, linear,0.18,dp,0.74, -0.33, 0.79, -0.21, 0.73, -0.34
10-09-22_23:47:19, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_linear, 128,0.01,cosine_lr,0.95, linear,0.24,dp,0.70, -0.38, 0.70, -0.38, 0.68, -0.44
