Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
10-20-22_14:41:45, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.4, logistic,0.06,dp,0.93, 0.10, 0.93, 0.10, 0.94, 0.11
10-20-22_14:50:42, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.4, logistic,0.12,dp,0.92, 0.08, 0.92, 0.08, 0.93, 0.08
10-20-22_14:59:42, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.4, logistic,0.18,dp,0.84, -0.10, 0.89, -0.02, 0.92, 0.04
10-20-22_15:08:39, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.4, logistic,0.24,dp,0.89, -0.03, 0.89, -0.03, 0.91, -0.02
10-20-22_15:17:23, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.4, logistic,0.3,dp,0.85, -0.13, 0.86, -0.13, 0.88, -0.08
10-20-22_15:26:14, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.4, logistic,0.36,dp,0.83, -0.21, 0.85, -0.14, 0.84, -0.19
10-20-22_15:35:13, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.8, logistic,0.0,dp,0.92, 0.14, 0.93, 0.14, 0.94, 0.14
10-20-22_15:44:04, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.8, logistic,0.06,dp,0.92, 0.09, 0.93, 0.11, 0.94, 0.11
10-20-22_15:52:56, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.8, logistic,0.12,dp,0.92, 0.05, 0.92, 0.09, 0.93, 0.08
10-20-22_16:01:49, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.8, logistic,0.18,dp,0.91, 0.04, 0.91, 0.04, 0.92, 0.03
10-20-22_16:10:40, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.8, logistic,0.24,dp,0.87, -0.06, 0.89, -0.03, 0.91, -0.02
10-20-22_16:19:36, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.8, logistic,0.3,dp,0.83, -0.20, 0.84, -0.12, 0.88, -0.10
10-20-22_16:28:58, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.8, logistic,0.36,dp,0.86, -0.12, 0.86, -0.12, 0.84, -0.19
10-20-22_16:38:00, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.9, logistic,0.0,dp,0.92, 0.13, 0.93, 0.13, 0.94, 0.14
10-20-22_16:47:11, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.9, logistic,0.06,dp,0.93, 0.10, 0.93, 0.12, 0.94, 0.11
10-20-22_16:56:06, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.9, logistic,0.12,dp,0.92, 0.08, 0.92, 0.08, 0.93, 0.08
10-20-22_17:05:03, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.9, logistic,0.18,dp,0.88, -0.03, 0.91, 0.03, 0.92, 0.04
10-20-22_17:13:57, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.9, logistic,0.24,dp,0.89, -0.03, 0.89, -0.01, 0.91, -0.01
10-20-22_17:22:51, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.9, logistic,0.3,dp,0.88, -0.05, 0.88, -0.05, 0.88, -0.09
10-20-22_17:31:47, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.9, logistic,0.36,dp,0.84, -0.15, 0.84, -0.14, 0.84, -0.19
10-20-22_17:40:39, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.95, logistic,0.0,dp,0.93, 0.14, 0.93, 0.14, 0.94, 0.14
10-20-22_17:49:35, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.95, logistic,0.06,dp,0.93, 0.10, 0.93, 0.10, 0.94, 0.11
10-20-22_17:58:34, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.95, logistic,0.12,dp,0.92, 0.08, 0.92, 0.08, 0.93, 0.08
10-20-22_18:07:29, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.95, logistic,0.18,dp,0.91, 0.04, 0.91, 0.04, 0.92, 0.04
10-20-22_18:16:21, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.95, logistic,0.24,dp,0.90, -0.02, 0.90, -0.02, 0.90, -0.03
10-20-22_18:25:11, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.95, logistic,0.3,dp,0.88, -0.08, 0.88, -0.06, 0.88, -0.09
10-20-22_18:34:08, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.95, logistic,0.36,dp,0.82, -0.17, 0.84, -0.16, 0.83, -0.20
10-20-22_21:41:58, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.001, logistic,0.06,dp,0.48, 0.00, 0.48, 0.00, 0.48, 0.00
10-20-22_21:50:35, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.001, logistic,0.06,dp,0.52, 0.00, 0.52, 0.00, 0.52, 0.00
10-20-22_21:59:11, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.001, logistic,0.06,dp,0.48, 0.00, 0.48, 0.00, 0.48, 0.00
