Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
10-10-22_06:55:25, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.95, logistic,0.36,dp,0.83, -0.20, 0.84, -0.12, 0.84, -0.19

10-19-22_05:13:54, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.001, logistic,0.0,dp,0.76, 0.16, 0.79, 0.17, 0.76, 0.15
10-19-22_05:31:20, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.001, logistic,0.06,dp,0.76, 0.11, 0.79, 0.11, 0.75, 0.11
10-19-22_05:48:51, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.001, logistic,0.12,dp,0.75, 0.07, 0.77, 0.05, 0.74, 0.07
10-19-22_06:06:29, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.001, logistic,0.18,dp,0.73, 0.03, 0.75, 0.03, 0.73, 0.02
10-19-22_06:23:57, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.001, logistic,0.24,dp,0.77, -0.03, 0.77, -0.03, 0.72, -0.01
10-19-22_06:41:32, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.001, logistic,0.3,dp,0.66, -0.05, 0.71, -0.05, 0.68, -0.06
10-19-22_06:59:05, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.001, logistic,0.36,dp,0.64, -0.09, 0.70, -0.14, 0.66, -0.10
10-19-22_07:16:36, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.005, logistic,0.0,dp,0.92, 0.15, 0.92, 0.15, 0.92, 0.14
10-19-22_07:34:22, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.005, logistic,0.06,dp,0.92, 0.11, 0.92, 0.11, 0.92, 0.11
10-19-22_07:52:11, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.005, logistic,0.12,dp,0.92, 0.08, 0.92, 0.08, 0.92, 0.08
10-19-22_08:09:49, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.005, logistic,0.18,dp,0.91, 0.04, 0.91, 0.04, 0.91, 0.04
10-19-22_08:27:35, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.005, logistic,0.24,dp,0.90, 0.02, 0.90, 0.02, 0.89, -0.01
10-19-22_08:45:05, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.005, logistic,0.3,dp,0.87, -0.09, 0.87, -0.09, 0.87, -0.07
10-19-22_09:02:49, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.005, logistic,0.36,dp,0.83, -0.19, 0.83, -0.19, 0.83, -0.18
10-19-22_09:20:08, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.0,dp,0.93, 0.14, 0.93, 0.14, 0.94, 0.14
10-19-22_09:37:36, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.06,dp,0.93, 0.12, 0.93, 0.12, 0.94, 0.12
10-19-22_09:55:02, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.12,dp,0.92, 0.08, 0.92, 0.08, 0.94, 0.09
10-19-22_10:12:39, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.18,dp,0.92, 0.07, 0.92, 0.07, 0.93, 0.06
10-19-22_10:30:14, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.24,dp,0.91, 0.05, 0.91, 0.05, 0.92, 0.02
10-19-22_10:47:47, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.3,dp,0.88, -0.06, 0.90, 0.00, 0.90, -0.03
10-19-22_11:05:17, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.36,dp,0.84, -0.16, 0.87, -0.11, 0.86, -0.14
10-19-22_11:22:57, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.1, logistic,0.0,dp,0.93, 0.15, 0.93, 0.15, 0.94, 0.14
10-19-22_11:40:35, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.1, logistic,0.06,dp,0.92, 0.09, 0.92, 0.08, 0.94, 0.11
10-19-22_11:58:15, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.1, logistic,0.12,dp,0.92, 0.07, 0.92, 0.07, 0.94, 0.08
10-19-22_12:15:40, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.1, logistic,0.18,dp,0.92, 0.06, 0.92, 0.06, 0.93, 0.05
10-19-22_12:33:00, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.1, logistic,0.24,dp,0.91, 0.01, 0.91, 0.01, 0.91, 0.01
10-19-22_12:50:33, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.1, logistic,0.3,dp,0.86, -0.10, 0.89, -0.03, 0.89, -0.06
10-19-22_13:08:10, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.1, logistic,0.36,dp,0.79, -0.27, 0.87, -0.08, 0.84, -0.17
10-19-22_13:25:34, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.4, logistic,0.0,dp,0.93, 0.14, 0.93, 0.14, 0.94, 0.14
10-19-22_13:42:54, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.4, logistic,0.06,dp,0.92, 0.09, 0.93, 0.11, 0.94, 0.11
