Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
08-10-22_14:28:34, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.1, logistic,0.0,dp,0.91, 0.14, 0.91, 0.14, 0.91, 0.14
08-10-22_14:42:44, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.1, logistic,0.06,dp,0.91, 0.09, 0.91, 0.09, 0.90, 0.09
08-10-22_14:56:57, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.1, logistic,0.12,dp,0.89, 0.02, 0.89, 0.02, 0.89, 0.03
08-10-22_15:11:08, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.1, logistic,0.18,dp,0.88, -0.03, 0.88, -0.03, 0.87, -0.04
08-10-22_15:25:24, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.1, logistic,0.24,dp,0.82, -0.17, 0.82, -0.17, 0.85, -0.10
08-10-22_15:39:40, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.4, logistic,0.0,dp,0.90, 0.15, 0.90, 0.15, 0.90, 0.14
08-10-22_15:53:54, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.4, logistic,0.06,dp,0.89, 0.08, 0.89, 0.08, 0.89, 0.08
08-10-22_16:08:08, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.4, logistic,0.12,dp,0.88, 0.03, 0.88, 0.03, 0.88, 0.02
08-10-22_16:22:19, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.4, logistic,0.18,dp,0.86, -0.04, 0.86, -0.04, 0.86, -0.05
08-10-22_16:36:32, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.4, logistic,0.24,dp,0.82, -0.18, 0.84, -0.09, 0.84, -0.11
08-10-22_16:46:55, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.8, logistic,0.0,dp,0.89, 0.15, 0.89, 0.15, 0.89, 0.14
08-10-22_16:55:36, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.8, logistic,0.06,dp,0.88, 0.07, 0.88, 0.09, 0.88, 0.08
08-10-22_17:04:06, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.8, logistic,0.12,dp,0.87, -0.00, 0.87, -0.00, 0.87, 0.02
08-10-22_17:12:31, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.8, logistic,0.18,dp,0.85, -0.05, 0.85, -0.05, 0.85, -0.05
08-10-22_17:20:53, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.8, logistic,0.24,dp,0.81, -0.15, 0.82, -0.13, 0.82, -0.13
08-10-22_17:29:24, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.95, logistic,0.0,dp,0.89, 0.13, 0.89, 0.13, 0.88, 0.14
08-10-22_17:37:56, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.95, logistic,0.06,dp,0.88, 0.08, 0.88, 0.08, 0.87, 0.07
08-10-22_17:46:23, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.95, logistic,0.12,dp,0.86, 0.02, 0.86, 0.02, 0.86, 0.01
08-10-22_17:54:45, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.95, logistic,0.18,dp,0.84, -0.05, 0.84, -0.05, 0.84, -0.05
08-10-22_18:03:00, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.95, logistic,0.24,dp,0.82, -0.12, 0.82, -0.12, 0.81, -0.13
10-20-22_20:04:20, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.05, logistic,0.0,dp,0.87, 0.14, 0.89, 0.12, 0.90, 0.14
10-20-22_20:12:39, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.05, logistic,0.06,dp,0.89, 0.08, 0.90, 0.08, 0.90, 0.09
10-20-22_20:20:54, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.05, logistic,0.052,dp,0.90, 0.09, 0.90, 0.09, 0.90, 0.09
10-20-22_20:29:13, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.05, logistic,0.058,dp,0.87, 0.10, 0.88, 0.05, 0.90, 0.09
10-20-22_20:37:33, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_row, 128,0.01,cosine_lr,0.05, logistic,0.24,dp,0.86, -0.09, 0.86, -0.09, 0.85, -0.09
