Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
10-10-22_01:45:51, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.36,dp,0.84, -0.15, 0.84, -0.15, 0.83, -0.18
10-10-22_01:54:21, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.0,dp,0.75, 0.14, 0.75, 0.15, 0.75, 0.15
10-10-22_02:02:52, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.06,dp,0.72, 0.11, 0.79, 0.12, 0.76, 0.10
10-10-22_02:11:20, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.12,dp,0.76, 0.07, 0.79, 0.08, 0.75, 0.07
10-10-22_02:19:50, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.18,dp,0.77, 0.03, 0.77, 0.03, 0.73, 0.03
10-10-22_02:28:04, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.24,dp,0.76, -0.00, 0.76, -0.01, 0.71, 0.00
10-10-22_02:36:40, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.3,dp,0.72, -0.07, 0.72, -0.07, 0.71, -0.06
10-10-22_02:45:23, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.36,dp,0.68, -0.11, 0.68, -0.11, 0.68, -0.12
10-10-22_02:53:52, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.0,dp,0.92, 0.14, 0.92, 0.14, 0.92, 0.14
10-10-22_03:02:27, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.06,dp,0.92, 0.12, 0.92, 0.12, 0.92, 0.11
