Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
11-03-22_19:58:25, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.12,dp,0.92, 0.08, 0.92, 0.08, 0.92, 0.08
11-03-22_20:15:51, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.18,dp,0.91, 0.04, 0.91, 0.04, 0.91, 0.05
11-03-22_20:33:24, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.24,dp,0.90, 0.00, 0.90, 0.00, 0.90, 0.01
11-03-22_20:50:51, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.3,dp,0.89, -0.04, 0.89, -0.04, 0.88, -0.06
11-03-22_21:12:32, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.0,dp,0.93, 0.13, 0.93, 0.13, 0.93, 0.14
11-03-22_21:30:15, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.06,dp,0.93, 0.11, 0.93, 0.11, 0.93, 0.11
11-03-22_21:47:35, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.12,dp,0.93, 0.10, 0.93, 0.10, 0.93, 0.09
11-03-22_22:04:15, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.18,dp,0.92, 0.05, 0.92, 0.05, 0.92, 0.04
11-03-22_22:20:20, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.24,dp,0.90, -0.02, 0.91, 0.01, 0.90, -0.01
11-03-22_22:36:23, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.3,dp,0.89, -0.06, 0.89, -0.06, 0.87, -0.09
11-04-22_11:44:01, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.005, logistic,0.0,dp,0.82, 0.13, 0.82, 0.13, 0.79, 0.13
11-04-22_11:55:00, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.005, logistic,0.06,dp,0.77, 0.08, 0.84, 0.11, 0.76, 0.07
11-04-22_12:06:04, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.005, logistic,0.12,dp,0.74, 0.05, 0.74, 0.05, 0.74, 0.05
