Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
07-05-22_12:41:35, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.8, logistic,0.0,dp,0.91, 0.15, 0.91, 0.15, 0.91, 0.14
07-05-22_12:49:52, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.8, logistic,0.06,dp,0.90, 0.09, 0.90, 0.09, 0.90, 0.08
07-05-22_12:58:18, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.8, logistic,0.12,dp,0.89, 0.02, 0.89, 0.02, 0.89, 0.02
07-05-22_13:06:40, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.8, logistic,0.18,dp,0.87, -0.04, 0.87, -0.04, 0.87, -0.04
07-05-22_13:15:00, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.8, logistic,0.24,dp,0.85, -0.12, 0.85, -0.12, 0.84, -0.12
07-05-22_13:23:19, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.95, logistic,0.0,dp,0.90, 0.13, 0.90, 0.13, 0.90, 0.14
07-05-22_13:31:43, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.95, logistic,0.06,dp,0.90, 0.08, 0.90, 0.08, 0.89, 0.08
07-05-22_13:40:03, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.95, logistic,0.12,dp,0.89, 0.01, 0.89, 0.01, 0.88, 0.02
07-05-22_13:48:28, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.95, logistic,0.18,dp,0.87, -0.05, 0.87, -0.05, 0.86, -0.06
07-05-22_13:56:50, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.95, logistic,0.24,dp,0.85, -0.10, 0.85, -0.10, 0.83, -0.12
07-19-22_22:11:15, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.005, logistic,0.0,dp,0.82, 0.12, 0.86, 0.11, 0.88, 0.13
07-19-22_22:21:23, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.005, logistic,0.06,dp,0.87, 0.07, 0.88, 0.08, 0.88, 0.09
07-19-22_22:31:35, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.005, logistic,0.12,dp,0.82, -0.05, 0.82, 0.00, 0.87, 0.03
07-19-22_22:41:45, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.005, logistic,0.18,dp,0.81, -0.09, 0.84, -0.03, 0.85, -0.03
07-19-22_22:51:58, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.005, logistic,0.24,dp,0.83, -0.12, 0.83, -0.12, 0.84, -0.09
07-19-22_23:02:04, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.001, logistic,0.0,dp,0.66, 0.09, 0.70, 0.07, 0.68, 0.08
07-19-22_23:12:01, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.001, logistic,0.06,dp,0.69, 0.04, 0.69, 0.04, 0.64, 0.04
07-19-22_23:22:08, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.001, logistic,0.12,dp,0.57, -0.01, 0.57, -0.01, 0.70, 0.04
07-19-22_23:32:04, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.001, logistic,0.18,dp,0.71, 0.05, 0.71, 0.05, 0.69, 0.03
07-19-22_23:42:09, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.001, logistic,0.24,dp,0.66, -0.01, 0.66, -0.01, 0.70, -0.01
