Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
10-09-22_15:58:52, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.95, hinge,0.06,dp,0.89, 0.04, 0.89, 0.04, 0.89, 0.05
10-09-22_16:21:22, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.95, hinge,0.12,dp,0.87, -0.04, 0.87, -0.04, 0.86, -0.05
10-09-22_16:43:48, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.95, hinge,0.18,dp,0.81, -0.19, 0.81, -0.19, 0.81, -0.19
10-09-22_17:06:17, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.95, hinge,0.24,dp,0.73, -0.36, 0.74, -0.35, 0.74, -0.35
10-09-22_17:28:40, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.05, hinge,0.0,dp,0.92, 0.15, 0.92, 0.15, 0.92, 0.14
10-09-22_17:50:57, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.05, hinge,0.06,dp,0.91, 0.07, 0.91, 0.07, 0.92, 0.08
10-09-22_18:13:21, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.05, hinge,0.12,dp,0.89, -0.01, 0.89, -0.04, 0.89, -0.01
10-09-22_18:35:49, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.05, hinge,0.18,dp,0.83, -0.18, 0.83, -0.18, 0.84, -0.17
10-09-22_18:58:05, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.05, hinge,0.24,dp,0.74, -0.41, 0.74, -0.41, 0.74, -0.39
10-09-22_19:20:26, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.1, hinge,0.0,dp,0.92, 0.15, 0.92, 0.15, 0.92, 0.14
10-09-22_19:37:34, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.1, hinge,0.06,dp,0.91, 0.06, 0.91, 0.06, 0.92, 0.07
10-09-22_19:51:37, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.1, hinge,0.12,dp,0.89, -0.03, 0.89, -0.01, 0.89, -0.02
10-09-22_20:05:52, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.1, hinge,0.18,dp,0.83, -0.18, 0.83, -0.18, 0.83, -0.18
10-09-22_20:20:06, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.1, hinge,0.24,dp,0.74, -0.41, 0.76, -0.36, 0.74, -0.37
10-09-22_20:34:19, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.4, hinge,0.0,dp,0.92, 0.15, 0.92, 0.15, 0.92, 0.15
10-09-22_20:48:26, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.4, hinge,0.06,dp,0.91, 0.07, 0.91, 0.07, 0.91, 0.07
10-09-22_21:02:35, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.4, hinge,0.12,dp,0.88, -0.03, 0.88, -0.03, 0.88, -0.04
10-09-22_21:16:43, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.4, hinge,0.18,dp,0.82, -0.19, 0.83, -0.16, 0.83, -0.18
10-09-22_21:30:42, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.4, hinge,0.24,dp,0.74, -0.39, 0.74, -0.33, 0.74, -0.37
10-09-22_21:44:47, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.8, hinge,0.0,dp,0.91, 0.15, 0.91, 0.15, 0.91, 0.14
10-09-22_21:59:01, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.8, hinge,0.06,dp,0.90, 0.05, 0.90, 0.05, 0.90, 0.06
10-09-22_22:13:18, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.8, hinge,0.12,dp,0.87, -0.06, 0.87, -0.06, 0.87, -0.05
10-09-22_22:27:31, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.8, hinge,0.18,dp,0.81, -0.22, 0.81, -0.18, 0.81, -0.19
10-09-22_22:41:56, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.8, hinge,0.24,dp,0.74, -0.36, 0.75, -0.35, 0.74, -0.35
10-09-22_22:56:01, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.95, hinge,0.0,dp,0.91, 0.14, 0.91, 0.14, 0.90, 0.14
10-09-22_23:10:12, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.95, hinge,0.06,dp,0.89, 0.06, 0.89, 0.06, 0.88, 0.05
10-09-22_23:24:21, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.95, hinge,0.12,dp,0.87, -0.04, 0.87, -0.04, 0.86, -0.05
10-09-22_23:38:25, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.95, hinge,0.18,dp,0.81, -0.20, 0.81, -0.20, 0.81, -0.19
10-09-22_23:54:20, configs/celeba/ResNet18sparse_celeba_sc.yml, ResNet18sparse_celeba_sc_hinge, 128,0.01,cosine_lr,0.95, hinge,0.24,dp,0.74, -0.36, 0.74, -0.36, 0.74, -0.35
