Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
08-10-22_11:07:09, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.8, logistic,0.0,dp,0.52, 0.01, 0.52, 0.01, 0.53, 0.01
08-10-22_11:21:36, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.8, logistic,0.06,dp,0.55, 0.03, 0.56, 0.04, 0.55, 0.02
08-10-22_11:36:04, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.8, logistic,0.12,dp,0.48, 0.00, 0.48, 0.00, 0.48, 0.00
08-10-22_11:50:39, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.8, logistic,0.18,dp,0.48, 0.00, 0.48, 0.00, 0.48, 0.00
08-10-22_12:05:06, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.8, logistic,0.24,dp,0.56, 0.01, 0.57, 0.01, 0.56, -0.00
08-10-22_12:19:33, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.95, logistic,0.0,dp,0.52, 0.00, 0.52, 0.00, 0.52, 0.00
08-10-22_12:33:55, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.95, logistic,0.06,dp,0.53, 0.01, 0.53, 0.01, 0.53, 0.01
08-10-22_12:48:17, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.95, logistic,0.12,dp,0.48, 0.00, 0.48, 0.00, 0.48, 0.00
08-10-22_13:02:30, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.95, logistic,0.18,dp,0.56, 0.03, 0.56, 0.03, 0.56, 0.03
08-10-22_13:16:43, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.95, logistic,0.24,dp,0.54, 0.03, 0.56, 0.03, 0.55, 0.03
08-10-22_13:30:31, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.05, logistic,0.0,dp,0.53, 0.02, 0.56, 0.06, 0.54, 0.04
08-10-22_13:44:24, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.05, logistic,0.06,dp,0.58, 0.15, 0.58, 0.15, 0.57, 0.10
08-10-22_13:58:22, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.05, logistic,0.12,dp,0.50, 0.03, 0.54, 0.03, 0.51, 0.03
08-10-22_14:12:13, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.05, logistic,0.18,dp,0.53, 0.04, 0.55, 0.01, 0.56, 0.03
08-10-22_14:26:08, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.05, logistic,0.24,dp,0.56, 0.06, 0.56, 0.06, 0.56, 0.10
08-10-22_14:40:01, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.1, logistic,0.0,dp,0.57, 0.12, 0.58, 0.14, 0.57, 0.09
08-10-22_14:53:59, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.1, logistic,0.06,dp,0.58, 0.10, 0.58, 0.09, 0.57, 0.05
08-10-22_15:07:55, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.1, logistic,0.12,dp,0.53, 0.04, 0.53, 0.04, 0.53, 0.04
08-10-22_15:21:57, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.1, logistic,0.18,dp,0.60, 0.08, 0.60, 0.08, 0.60, 0.05
08-10-22_15:36:00, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.1, logistic,0.24,dp,0.59, -0.01, 0.60, -0.02, 0.59, -0.01
08-10-22_15:50:19, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.4, logistic,0.0,dp,0.53, 0.08, 0.53, 0.08, 0.54, 0.08
08-10-22_16:04:35, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.4, logistic,0.06,dp,0.63, 0.10, 0.63, 0.10, 0.62, 0.08
08-10-22_16:19:04, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.4, logistic,0.12,dp,0.59, 0.02, 0.60, 0.06, 0.61, -0.00
08-10-22_16:33:34, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.4, logistic,0.18,dp,0.51, 0.01, 0.51, 0.02, 0.51, 0.01
08-10-22_16:48:07, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.4, logistic,0.24,dp,0.60, -0.04, 0.61, -0.04, 0.59, -0.04
08-10-22_17:02:37, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.8, logistic,0.0,dp,0.59, 0.12, 0.61, 0.16, 0.60, 0.12
08-10-22_17:17:11, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.8, logistic,0.06,dp,0.50, 0.01, 0.51, 0.02, 0.51, 0.02
08-10-22_17:31:41, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.8, logistic,0.12,dp,0.48, 0.00, 0.48, 0.00, 0.48, 0.00
08-10-22_17:46:09, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.8, logistic,0.18,dp,0.52, 0.00, 0.52, 0.00, 0.52, 0.00
08-10-22_18:00:33, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.8, logistic,0.24,dp,0.52, 0.01, 0.52, 0.01, 0.51, 0.01
